Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
POLNDUSATML00655;15.04.21;S Riko De Queretaro S A;Alliance Industrielle;Automotive;Charleston, Sc;Le Havre;France;01.May;11898
POLNDUSATML00749;10.04.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;9471
POLNDUSATML00878;04.04.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;Charleston, Sc;Rotterdam;Netherlands Antilles;01.May;14727
POLNDUSATML00905;04.04.21;S Riko De Queretaro S A;Sumiriko Rubber Compounding France;Automotive;Charleston, Sc;Le Havre;France;01.May;10530
POLNDUSATML00928;04.04.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;Charleston, Sc;Rotterdam;Netherlands Antilles;1;5750
OOLU266328428008;29.03.21;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;95
OOLU266328428008;29.03.21;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;95
OOLU266328428014;29.03.21;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;189
OOLU266328428014;29.03.21;Bmw Ag;S Riko De Queretaro S A;Rubber Assembly;Houston, Tx;Veracruz;Mexico;01.May;189
POLNDUSATML00638;24.03.21;S Riko De Queretaro S A;Karl Dischinger Gmbh Calgary;Automotive;New York/Newark Area, Newark, Nj;Anvers;Belgium;1;8958
POLNDUSATML00658;24.03.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Miami, Fl;Bremerhaven;Germany;01.May;8057
POLNDUSATML00650;22.03.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;1;6624
POLNDUSATML00643;22.03.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;15600
POLNDUSATML00643;22.03.21;S Riko De Queretaro S A;Hydro Extrusion Hungary Kft;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;15600
POLNDUSATML00651;22.03.21;S Riko De Queretaro S A;Sumiriko Avs Czecj S R O;Automotive;Charleston, Sc;Bremerhaven;Germany;01.May;6363
