Bol Number;Arrival Date;Company Name;Supplier Name;Product Description;Port Of Entry;Shipping Port;Supplier Country;TEU;Weight
DSVF1753010077;20.02.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;1;3161
DSVF1753010082;20.02.23;Ti Group;Ti Automotive;Automotive;Charleston, Sc;Stadersand;Germany;1;418
DSVF1753010080;20.02.23;Ti Group;Variance Technologies Wedo;Automotive;Charleston, Sc;Stadersand;Germany;1;340
MXPD2302US00314;19.02.23;Ti Group;Hanil Tube Corp;Vacuum Tube;Long Beach, Ca;Pusan;Republic Of Korea;1;283
DSVFSEL0331316;18.02.23;Ti Group;Dong Nam Precision Co Ltd;Motor Vehicles;Savannah, Ga;Pusan;Republic Of Korea;01.May;870
HLCUME3NB05243AH;17.02.23;Bmw Ag;Ti Group;Fuel Pump Fuel Pump;Houston, Tx;Tampico;Mexico;01.May;150
DSVF1753010055;15.02.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;1829
DSVF1753010070;15.02.23;Ti Group;Paul Bippus Gmbh & Co;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;427
DSVF1753010062;15.02.23;Ti Group;Cohline Gmbh;Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;574
DSVF1753010055;15.02.23;Ti Group;Ti Group;Automotive Automotive Automotive Automotive Automotive Automotive Automotive Automotive;Charleston, Sc;Stadersand;Germany;01.May;1829
DSVF1753010078;15.02.23;Ti Group;Nedschroef Schrozberg Gmbh;Automotive;Charleston, Sc;Stadersand;Germany;01.May;214
DSVF1753010081;15.02.23;Ti Group;Vallotech Sa;Automotive;Charleston, Sc;Stadersand;Germany;01.May;296
DSVF1753010068;15.02.23;Ti Group;Vallotech Sa;Automotive;Charleston, Sc;Stadersand;Germany;01.May;349
