"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"MOLU18001125646","18/11/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Attached Statement Prepa","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","10375"
"MOLU18000989778","19/10/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Repaid","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","5980"
"MOLU18000979384","19/10/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","50890"
"MOLU18000899782","17/09/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Ttached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","60745"
"MOLU18000853797","17/08/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Att Ached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","2925"
"MOLU18000862171","17/08/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unit Mini Cooper Hatch Mini Cooper Turer Mini Cooper Turer","New York/Newark Area, Newark, Nj","Bremerhaven","Germany","0","5650"
"MOLU18000874911","17/08/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Att Ached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","8970"
"MOLU18000862171","17/08/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unit Mini Cooper Hatch Mini Cooper Turer Mini Cooper Turer","New York/Newark Area, Newark, Nj","Bremerhaven","Germany","0","5650"
"MOLU18000805926","22/07/2019","Bavarian Motors Cr S A","Bayerische","Unit Mini Cooper Turer","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","4520"
"MOLU18000685409","21/06/2019","Bavarian Motors Cr S A","Bayerische","Mini Cooper Hatch Mini Cooper Turer Mini Cooper Hatch Mini Cooper Ture","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","7555"
"MOLU18000640493","25/05/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Att Ached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","10385"
"MOLU18000572362","04/05/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Units Mini Mini Cooper Turer Mini Ooper Hatch Mini Cooper Hatch Mini Cooper Worksfreight Shipped Board Imo","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","11295"
"MOLU18000574982","04/05/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Mini Automobiles Attached Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","14700"
"MOLU18000585884","04/05/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","54970"
"MOLU18000529833","31/03/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attached Statementfreight Prep Aid","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","52465"
"MOLU18000561310","31/03/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unit Mini Cooper Mini Cooper","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","6780"
"MOLU18000547009","31/03/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Attached Statement Prepa","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","8875"
"MOLU18000551879","31/03/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unit Mini Cooper Atch Mini Cooper Hatch","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","2260"
"MOLU18000561305","31/03/2019","Bavarian Motors Cr S A","Bayerische Motorenwerke Ag","Unit Min Cooper Mini Cooper","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","5650"
"MOLU18000561326","31/03/2019","Bavarian Motors Cr S A","Bayerischemotorenwerke Ag","Unit Mini Cooper Hatch Mini Coop Hatch Mini Cooper Turer","New York/Newark Area, Newark, Nj","Hamble","United Kingdom","0","4520"
"MOLU692620244","06/03/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Bmw Automobiles Attache Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","4035"
"MOLU692620221","06/03/2019","Bavarian Motors Cr S A","Bayerische Motoren Werke","Unpacked Mini Automobiles Atta Ched Statement","New York/Newark Area, Newark, Nj","Zeebrugge","Belgium","0","7610"
