Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model Y (USA),2020,NYX Incorporated,"A pillar sill trim (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,NYX Incorporated,"B pillar trim assembly (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Door armrest (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Door trim (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Autoliv Inc.,Driver airbag,Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Front turn signal lamp,Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,SMR Automotive Systems USA Inc.,"Exterior mirror (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Mirror Controls International-Head Office,"Mirror folding motor (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Magna International Inc.,"Tilt mirror actuator (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),"Fog lamp (Sourced by MUNRO & ASSOCIATES, USA)",Fog Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Glove box (Sourced by MUNRO & ASSOCIATES, USA)",Glove Box,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Head lamp housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Plastikon Industries, Inc.","Headliner (Sourced by MUNRO & ASSOCIATES, USA)",Headliner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Wood trim bezel for instrument panel (Sourced by MUNRO & ASSOCIATES, USA)",Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Autoliv Inc.,Knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Autoliv Inc.,"Passenger airbag (Sourced by MUNRO & ASSOCIATES, USA)",Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,KSR International Inc.,"Pedal bracket assembly (Sourced by MUNRO & ASSOCIATES, USA)",Pedal,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"HBPO North America, Inc.","Active grille shutter (Sourced by MUNRO & ASSOCIATES, USA)",Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Adient plc (Formerly Automotive seating business division of Johnson Controls Inc.),"Seat (Sourced by MUNRO & ASSOCIATES, USA)",Seat,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Rear seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front row seat belt pretensioner,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Autoliv ASP, Inc. - Auburn Hills Technical Center",Front seat belt retractor,Seat Belt Pretensioner,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Faurecia Interior Systems, Inc.",Seat frame,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Leggett & Platt, Inc.","Seat suspension (Sourced by MUNRO & ASSOCIATES, USA)",Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Autoliv Inc.,Side airbag,Side Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,"Plastikon Industries, Inc.","Liftgate trim (Sourced by MUNRO & ASSOCIATES, USA)",Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,NYX Incorporated,"Trunk sill cover (Sourced by MUNRO & ASSOCIATES, USA)",Trunk / Tailgate Trim,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Fuyao Glass America Inc.,"Quarter window glass (Sourced by MUNRO & ASSOCIATES, USA)",Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2020,Compagnie de Saint-Gobain S.A.,"Window glass (Sourced by MUNRO & ASSOCIATES, USA)",Window Glass,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Jiangnan Mould & Plastic Technology Co., Ltd.",Bumper,Bumper,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"HELLA Jiaxing Lighting Co., Ltd.",Head lamp,Head Lamp,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Magna International Inc.,Headliner,Headliner,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Golde Auto Parts (Changchun) Co., Ltd.(Formerly Inteva Auto Parts (Changchun) Co., Ltd.)",Instrument panel,Instrument Panel,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Magna Mirrors (Shanghai) Co., Ltd.",Interior mirror,Interior Mirror,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Magna International Inc.,Grille,Radiator Grille,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"HELLA Jiaxing Lighting Co., Ltd.",Rear lamp,Rear Lamp,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Futuris Automotive Components (Wuxi) Co., Ltd.",Seat,Seat,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Anhui Zhongding Sealing Parts Co., Ltd.",Weatherstrip,Weatherstrip,Interior_Exterior
China,Tesla China,Tesla,Model 3 (RR) (China),2019,AGC Automotive (Suzhou) Inc.,Window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Autoliv Inc.,Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Autoliv Inc.,Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Front passenger knee airbag,Knee Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Autoliv Inc.,Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Valeo Group,Active grille shutter,Radiator Grille,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Bosch [Robert Bosch LLC],Seat recliner motor,Seat Adjuster / Recliner,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Front seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Rear seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Faurecia SE (FORVIA faurecia),Driver seat bottom frame,Seat Frame,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Autoliv Inc.,Side airbag,Side Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Compagnie de Saint-Gobain S.A.,Front door window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Compagnie de Saint-Gobain S.A.,Front quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Compagnie de Saint-Gobain S.A.,Front window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Compagnie de Saint-Gobain S.A.,Rear door window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2019,Compagnie de Saint-Gobain S.A.,Rear quarter window glass,Window Glass,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2019,"Plastic Omnium Lighting Systems Inc. - Plymouth (Formerly Varroc Lighting Systems, Inc.)",Head lamp ballast,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2019,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Front seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model S (USA),2019,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)",Rear seat belt,Seat Belt,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2019,Autoliv Inc.,Curtain airbag,Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model X (USA),2019,Joyson Safety Systems Aschaffenburg GmbH (Formerly Takata AG),Passenger airbag,Passenger Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2019,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model Y (USA),2019,Hella GmbH & Co. KGaA (FORVIA HELLA),Headlight housing,Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"A/C ventilator (Sourced by MUNRO & ASSOCIATES, USA)",A/C Ventilator,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Yanfeng Automotive Interiors Co., Ltd.","Console armrest inner half (Sourced by MUNRO & ASSOCIATES, USA)",Console,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Yanfeng Automotive Interiors Co., Ltd.","Console armrest outer half (Sourced by MUNRO & ASSOCIATES, USA)",Console,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Yanfeng Automotive Interiors Co., Ltd.","Console Structure Frame (Sourced by MUNRO & ASSOCIATES, USA)",Console,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Yanfeng Automotive Interiors Co., Ltd.","Console: phone tray mount (Sourced by MUNRO & ASSOCIATES, USA)",Console,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Yanfeng Automotive Interiors Co., Ltd.","Cup holder frame (Sourced by MUNRO & ASSOCIATES, USA)","Cup Holder, etc",Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Autoliv Inc.,"Curtain airbag (right & left) (Sourced by MUNRO & ASSOCIATES, USA)",Curtain Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Dräxlmaier Group (Fritz Dräxlmaier GmbH & Co. KG),"Front door inner panel (Sourced by MUNRO & ASSOCIATES, USA)",Door Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,NYX Incorporated,"A pillar trim (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Dräxlmaier Group (Fritz Dräxlmaier GmbH & Co. KG),"Door armrest (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Dräxlmaier Group (Fritz Dräxlmaier GmbH & Co. KG),"Rear door trim (Sourced by MUNRO & ASSOCIATES, USA)",Door Trim,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Joyson Safety Systems (Formerly Key Safety Systems, Inc.)","Driver airbag (Sourced by MUNRO & ASSOCIATES, USA)",Driver Airbag,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,DEMMEL AG,"Front Door Sill Emblem (Sourced by MUNRO & ASSOCIATES, USA)",Emblem,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,"Grakon, LLC","Rear reflector (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),"Turn signal lamp (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Lighting,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,SMR Automotive Systems USA Inc.,"Door mirror assembly (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,SMR Automotive Systems USA Inc.,Exterior mirror,Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,SMR Automotive Systems USA Inc.,"Exterior mirror housing (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,SMR Automotive Systems USA Inc.,"Mirror bracket (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Mirror Controls International-Head Office,"Mirror folding motor (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Magna International Inc.,"Tilt mirror actuator (Sourced by MUNRO & ASSOCIATES, USA)",Exterior Mirror,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Glove box assembly (Sourced by MUNRO & ASSOCIATES, USA)",Glove Box,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Marelli Automotive Lighting USA LLC (Formerly Automotive Lighting LLC),"Head lamp assembly (Sourced by MUNRO & ASSOCIATES, USA)",Head Lamp,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Defroster Grille Assembly (Sourced by MUNRO & ASSOCIATES, USA)",Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Instrument panel assembly (Sourced by MUNRO & ASSOCIATES, USA)",Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Dräxlmaier Group (Fritz Dräxlmaier GmbH & Co. KG),"Speaker grille front door (Sourced by MUNRO & ASSOCIATES, USA)",Instrument Panel,Interior_Exterior
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Wood trim bezel for instrument panel (Sourced by MUNRO & ASSOCIATES, USA)",Instrument Panel,Interior_Exterior
