Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Liftgate trim clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Passive entry screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,NIFCO America Corporation,Push-pull clip for high-voltage battery,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Radar sensor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Radio screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear air spring bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear bumper bolt and washer,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Bollhoff Inc.,Rear bumper fascia clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Bollhoff Inc.,Rear bumper fascia rivet nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear disc brake bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear door latch bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,EFC International,Rear door lower trim pad clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear door seal bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear door window glass bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear half shaft washer,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,QST International Corp.,Rear lamp screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear license plate screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear stabilizer bar bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear subframe bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear suspension arm bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,STANLEY Engineered Fastening (Formerly Emhart Teknologies LLC),Rear suspension arm bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear traction motor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear traction motor bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,QST International Corp.,Rear traction motor screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Rear undertray nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear view camera bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Rear window regulator nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Remote keyless entry screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Faurecia (Yancheng) Automotive Systems Co., Ltd.",Seat recliner shaft push nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Faurecia (Wuxi) Seating Components Co., Ltd.",Seat recliner shaft push nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,EJOT Fastening Systems L.P.,Seat track position sensor screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Bollhoff Inc.,Side sill component rivet nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,Norm Civata San. Ve Tic. A.S.,Speaker bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Speaker bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Spine panel rivet nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Steering column bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Steering wheel bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Touchscreen bolt,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Pingood Enterprise Co., Ltd.",Traction motor brush clip,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Trailer hitch nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Underhood shock tower cover rivet,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Wall connector screw,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Wheel arch liner rivet,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Wheel nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Windshield washer bottle nut,Fastener,General/Smallparts
Americas,Tesla,Tesla,Model X (USA),2021,"Bossard, Inc",Windshield washer pump nut,Fastener,General/Smallparts
