Region,Maker,Brand,Model,Model year,Supplier,Products,Component category,Category
Americas,Tesla,Tesla,Model 3 (USA),2020,Continental AG,Long range radar,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Continental AG,Short range radar,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,NXP Semiconductors N.V.,Voltage Controlled Oscillator(VCO),Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,"Inteva Products, LLC",Rear power window motor,Motor / Actuator,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Tesla,Triple camera,On-board Camera,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Valeo Group,Ultrasonic sensor,Park Assist System,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Tesla,Pyro safety switch,Switch,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Continental AG,Tire pressure monitoring system ECU,Tire Pressure Monitoring System,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2020,Continental AG,TPMS sensor,Tire Pressure Monitoring System,Electrical
Americas,Tesla,Tesla,Model S (USA),2020,Continental AG,Front radar sensor,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model S (USA),2020,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model S (USA),2020,Continental AG,TPMS receiver,Tire Pressure Monitoring System,Electrical
Americas,Tesla,Tesla,Model X (USA),2020,"Hanon Systems Alabama Corp.
(Formerly Halla Visteon Climate Systems Alabama Corporation",A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model X (USA),2020,SPAL Automotive USA,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2020,Modine Manufacturing Company,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2020,Bosch [Robert Bosch LLC],Front radar sensor,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model X (USA),2020,Bosch [Robert Bosch LLC],Front radar sensor,Milliwave and Laser Radar / LiDAR,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Nanjing Yunhai Special Metals Co., Ltd.",HVAC multiport extrusions tube,Air Conditioning / HVAC,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Anhui Tatfook Technology Co., Ltd. (Formerly Shenzhen Tatfook Technology Co., Ltd.)",Antenna,Antenna,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"NavInfo Co., Ltd.",Navigation map,Car Navigation System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Wuhu Token Sciences Co., Ltd.",Central control screen,Display,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Suzhou Current Power Technology Co., Ltd.",High-voltage connector,Electrical Connector,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Suzhou Dongshan Precision Manufacturing Co., Ltd.",Flexible printed circuit board (FPC),Electronic Control Unit,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"WUS Printed Circuit (Kunshan) Co., Ltd.",Printed circuit board (PCB),Electronic Control Unit,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Olympic Circuit Technology Co., Ltd.",Printed circuit board (PCB),Electronic Control Unit,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Mobileye (Shanghai) Automotive Service Co., Ltd.",On-board camera,On-board Camera,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"LianChuang Electronic Technology Co., Ltd. (Formerly China-Hemp Industrial Investment Co., Ltd.)",On-board camera lens,On-board Camera,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Hongfa Technology Co., Ltd. (Formerly Wuhan Linuo Industry Co., Ltd.)",High-voltage DC relay,Relay / Fuse,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,Shanghai Baolong Automotive Corporation,TPMS controller,Tire Pressure Monitoring System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,Shanghai Baolong Automotive Corporation,TPMS transmitter,Tire Pressure Monitoring System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,Shanghai Baolong Automotive Corporation,TPMS valve,Tire Pressure Monitoring System,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2020,"Far East Cable Co., Ltd.",High-voltage wiring harness,Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Toyota Industries Corporation,Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],"ADAS ECU restraint control module (Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"Harman International Industries, Inc.","Radio (Sourced by MUNRO & ASSOCIATES, USA)",Car Audio,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Faurecia SE (FORVIA faurecia),"Infotainment screen (Sourced by MUNRO & ASSOCIATES, USA)",Display,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,TE Connectivity Corporation,"Connector housing (Sourced by MUNRO & ASSOCIATES, USA)",Electrical Connector,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,TE Connectivity Corporation,"Connector shield (Sourced by MUNRO & ASSOCIATES, USA)",Electrical Connector,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,KSR International Inc.,"Electronic throttle control (Sourced by MUNRO & ASSOCIATES, USA)",Electronic Control Unit,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Continental AG,"Front radar (Sourced by MUNRO & ASSOCIATES, USA)",Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],Power seat motor,Motor / Actuator,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Bosch [Robert Bosch LLC],Steering column motor,Motor / Actuator,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,IGB Automotive Ltd.,"Seat occupant detection sensor (Sourced by MUNRO & ASSOCIATES, USA)",Occupant Detection System,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Valeo Group,"Parking sensor (Sourced by MUNRO & ASSOCIATES, USA)",Park Assist System,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"Littelfuse, Inc.","Fuse (Sourced by MUNRO & ASSOCIATES, USA)",Relay / Fuse,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,DAA Draexlmaier Automotive of America LLC,"Door lock switch (Sourced by MUNRO & ASSOCIATES, USA)",Switch,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,"HBPO North America, Inc.","Ambient air temperature sensor (Sourced by MUNRO & ASSOCIATES, USA)",Temperature Sensor,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Aptiv PLC (Formerly Delphi Automotive PLC),"A/C wire harness connector (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Yazaki North America Inc.,"Battery cable (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Yazaki North America Inc.,"Door wiring harness (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
Americas,Tesla,Tesla,Model Y (USA),2020,Aptiv PLC (Formerly Delphi Automotive PLC),"Wire harness for wireless smartphone charger (Sourced by MUNRO & ASSOCIATES, USA)",Wiring Harness,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Nanjing Aotecar New Energy Technology Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hanon Systems (Dalian) Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hanon Auto Parts (Shanghai) Co., Ltd.",Air Conditioning System,Air Conditioning / HVAC,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Zhejiang Sanhua Automotive Components Co., Ltd.",Electronic expansion valve,Air Conditioning / HVAC,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"NavInfo Co., Ltd.",Car navigation system,Car Navigation System,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Hon Hai Precision Industry Co., Ltd.",Center information display,Display,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Dongfeng Electric Drive Systems Co., Ltd. (Formerly Dongfeng Automobile Electronics Co., Ltd.)",Cluster,Meter,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,Valeo Group,Milliwave Radar,Milliwave and Laser Radar / LiDAR,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Dias Automotive Electronic Systems Co., Ltd.",Arround view camera,On-board Camera,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Mobileye (Shanghai) Automotive Service Co., Ltd.",On-board camera,On-board Camera,Electrical
China,Tesla China,Tesla,Model 3 (RR) (China),2019,"Jiangsu Rixing Electronics Co., Ltd.",Interior mirror wiring harness,Wiring Harness,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Sanden Corporation (Formerly Sanden Holdings Corporation),A/C compressor pump,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Hanon Systems (Formerly Halla Visteon Climate Control),Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,NVIDIA Corporation,ADAS ECU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Continental AG,ADAS ECU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Infineon Technologies Americas Corp.,ADAS MCU,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,NVIDIA Corporation,ADAS processor,Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Valeo Group,Evaporator core,Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,I.G.Bauerhin GmbH,Passenger detection sensor,Occupant Detection System,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2019,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Hanon Systems (Formerly Halla Visteon Climate Control),Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Air International (USA) Inc.,Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model S (USA),2019,Gentex Corporation,Garage door opener ECU,Telematics,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,"Hanon Systems Alabama Corp.
(Formerly Halla Visteon Climate Systems Alabama Corporation",A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Modine Manufacturing Company,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,SPAL Automotive USA,Condenser,Condenser,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Bosch [Robert Bosch LLC],Front radar sensor,Milliwave and Laser Radar / LiDAR,Electrical
Americas,Tesla,Tesla,Model X (USA),2019,Bosch [Robert Bosch LLC],Blower motor,Motor / Actuator,Electrical
China,Tesla China,Tesla,Model Y (RR) (China),2019,"Nanjing Aotecar New Energy Technology Co., Ltd.",Electric A/C compressor,A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Hanon Systems (Formerly Halla Visteon Climate Control),"HVAC compressor (Sourced by MUNRO & ASSOCIATES, USA)",A/C Compressor,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Continental AG,Air conditioning line,A/C Hoses,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Bosch [Robert Bosch LLC],"ADAS ECU restraint control module (Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,NVIDIA Corporation,"Advanced Driver Assistance System (ADAS)(Sourced by MUNRO & ASSOCIATES, USA)",Advanced Driver Assistance ECU,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Faurecia SE (FORVIA faurecia),"Air vent duct motor (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Valeo Group,"Evaporator (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Valeo Group,"HVAC Unit Body (Sourced by MUNRO & ASSOCIATES, USA)",Air Conditioning / HVAC,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,MD ELEKTRONIK GmbH,Antenna sub-assembly,Antenna,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,"Harman International Industries, Inc.","Radio antenna (Sourced by MUNRO & ASSOCIATES, USA)",Antenna,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Lumberg Connect GmbH,Connector,Electrical Connector,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Kongsberg Automotive ASA,Seat heat,Heater,Electrical
Americas,Tesla,Tesla,Model 3 (USA),2018,Seger Ses Ve Elektrikli Gerecler San. A. S.,"Horn assembly (Sourced by MUNRO & ASSOCIATES, USA)",Horn,Electrical
