"Bol Number","Arrival Date","Company Name","Supplier Name","Product Description","Port Of Entry","Shipping Port","Supplier Country","TEU","Weight"
"CHSL419969264ECS","13/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3426"
"DSVF1752120051","13/01/2023","Ti Group","Paul Bippus Gmbh & Co","Automotive Automotive","Charleston, Sc","Stadersand","Germany","1","631"
"CHSL419969264ECS","13/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","3426"
"SSLLNYC277650","10/01/2023","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Loaded Slac Cylinder Holder Scac Ssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","696"
"CHSL418520125ECS","06/01/2023","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","1416"
"CHSL419188329ECS","06/01/2023","Ae Bosch Anderson","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Charleston, Sc","Bremerhaven","Germany","1.5","2794"
"CHSL417341556ECS","30/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","1062"
"SSLLATL219233","30/12/2022","Mando Corp","Paul Bippus Gmbh & Co","Bleed Screw Scac Ssll Ams Atl","Savannah, Ga","Stadersand","Germany","1.5","1700"
"CHSL417763743ECS","30/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","1770"
"CHSL417761390ECS","30/12/2022","Ae Bosch C O Pedraza Customhouse El","Paul Bippus Gmbh Co","Stc Automotive Hbl Ecs","Houston, Tx","Stadersand","Germany","1.5","1408"
"SSLLNYC277361","28/12/2022","Hitachi Astemo Americas Inc","Paul Bippus Gmbh & Co","Loaded Cylinder Holder Scac Ssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","740"
"SSLLNYC277356","28/12/2022","Hitachi Automotive Systems Americas Inc","Paul Bippus Gmbh & Co","Loaded Pallet Retainer Holder Scac Ssll Ams Nyc","New York/Newark Area, Newark, Nj","Stadersand","Germany","1.5","97"
"DSVFSTR0199343","27/12/2022","Paul Bippus Precision Llc","Paul Bippus Gmbh & Co","Sensor","Charleston, Sc","Stadersand","Germany","2.02","26901"
"DSVF1752120030","27/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1.5","346"
"DSVF1752110061","20/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","313"
"DSVF1752110061","20/12/2022","Ti Group","Paul Bippus Gmbh & Co","Automotive","Charleston, Sc","Stadersand","Germany","1","313"
